tahun;status;kdurus;nmurus;kdskpd;nmskpd;kdsubunit;nmsubunit;kdbidurus;nmbidurus;kdprog;nmprog;kdgiat;nmgiat;kdsubgiat;nmsubgiat;kdsdana;nmsdana;kdrek;nmrek;jml;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.06;Administrasi Umum Perangkat Daerah;1.01.01.2.06.0004;Penyediaan Bahan Logistik Kantor;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.01.001.00024;Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor;5177650;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.06;Administrasi Umum Perangkat Daerah;1.01.01.2.06.0004;Penyediaan Bahan Logistik Kantor;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.01.001.00025;Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover;4723650;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.06;Administrasi Umum Perangkat Daerah;1.01.01.2.06.0004;Penyediaan Bahan Logistik Kantor;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.01.001.00029;Belanja Alat/Bahan untuk Kegiatan Kantor-Bahan Komputer;3153100;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.06;Administrasi Umum Perangkat Daerah;1.01.01.2.06.0004;Penyediaan Bahan Logistik Kantor;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.01.001.00030;Belanja Alat/Bahan untuk Kegiatan Kantor-Perabot Kantor;5652750;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.06;Administrasi Umum Perangkat Daerah;1.01.01.2.06.0004;Penyediaan Bahan Logistik Kantor;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.01.001.00055;Belanja Makanan dan Minuman pada Fasilitas Pelayanan Urusan Pendidikan;1292400;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.06;Administrasi Umum Perangkat Daerah;1.01.01.2.06.0005;Penyediaan Barang Cetakan dan Penggandaan;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.01.001.00024;Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor;15000100;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.06;Administrasi Umum Perangkat Daerah;1.01.01.2.06.0008;Fasilitasi Kunjungan Tamu;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.01.001.00043;Belanja Natura dan Pakan-Natura;424000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.06;Administrasi Umum Perangkat Daerah;1.01.01.2.06.0008;Fasilitasi Kunjungan Tamu;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.01.001.00053;Belanja Makanan dan Minuman Jamuan Tamu;8069900;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.06;Administrasi Umum Perangkat Daerah;1.01.01.2.06.0009;Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.01.001.00052;Belanja Makanan dan Minuman Rapat;9126600;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.06;Administrasi Umum Perangkat Daerah;1.01.01.2.06.0009;Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.04.001.00001;Belanja Perjalanan Dinas Biasa;47925000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.06;Administrasi Umum Perangkat Daerah;1.01.01.2.06.0009;Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.04.001.00003;Belanja Perjalanan Dinas Dalam Kota;2940000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.06;Administrasi Umum Perangkat Daerah;1.01.01.2.06.0010;Penatausahaan Arsip Dinamis pada SKPD;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.01.001.00025;Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover;1350000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.06;Administrasi Umum Perangkat Daerah;1.01.01.2.06.0010;Penatausahaan Arsip Dinamis pada SKPD;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.01.001.00030;Belanja Alat/Bahan untuk Kegiatan Kantor-Perabot Kantor;170000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.06;Administrasi Umum Perangkat Daerah;1.01.01.2.06.0010;Penatausahaan Arsip Dinamis pada SKPD;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.01.001.00032;Belanja Alat/Bahan untuk Kegiatan Kantor-Perlengkapan Dinas;881400;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.06;Administrasi Umum Perangkat Daerah;1.01.01.2.06.0010;Penatausahaan Arsip Dinamis pada SKPD;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.01.001.00036;Belanja Alat/Bahan untuk Kegiatan Kantor-Alat/Bahan untuk Kegiatan Kantor Lainnya;2595000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;1.01.01.2.08.0002;Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.02.001.00059;Belanja Tagihan Telepon;7800000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;1.01.01.2.08.0002;Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.02.001.00060;Belanja Tagihan Air;52661500;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;1.01.01.2.08.0002;Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.02.001.00061;Belanja Tagihan Listrik;115559476;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;1.01.01.2.08.0002;Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.02.001.00063;Belanja Kawat/Faksimili/Internet/TV Berlangganan;19560000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;1.01.01.2.08.0004;Penyediaan Jasa Pelayanan Umum Kantor;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.02.001.00030;Belanja Jasa Tenaga Kebersihan;49050000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;1.01.01.2.08.0004;Penyediaan Jasa Pelayanan Umum Kantor;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.02.001.00086;Belanja jasa Pegawai Pemerintah dengan Perjanjian Kerja (PPPK) Paruh Waktu pada jabatan tenaga teknis;123600000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;1.01.01.2.08.0004;Penyediaan Jasa Pelayanan Umum Kantor;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.02.002.00006;Belanja Iuran Jaminan Kecelakaan Kerja bagi Non ASN;919980;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;1.01.01.2.08.0004;Penyediaan Jasa Pelayanan Umum Kantor;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.02.002.00007;Belanja Iuran Jaminan Kematian bagi Non ASN;1150020;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;1.01.01.2.09.0001;Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.03.002.00035;Belanja Pemeliharaan Alat Angkutan-Alat Angkutan Darat Bermotor-Kendaraan Dinas Bermotor Perorangan;7500000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;1.01.01.2.09.0001;Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.03.002.00043;Belanja Pemeliharaan Alat Angkutan-Alat Angkutan Darat Bermotor-Alat Angkutan Darat Bermotor Lainnya;22500000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;1.01.01.2.09.0006;Pemeliharaan Peralatan dan Mesin Lainnya;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.03.002.00117;Belanja Pemeliharaan Alat Kantor dan Rumah Tangga-Alat Kantor-Alat Kantor Lainnya;350000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;1.01.01.2.09.0006;Pemeliharaan Peralatan dan Mesin Lainnya;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.03.002.00121;Belanja Pemeliharaan Alat Kantor dan Rumah Tangga-Alat Rumah Tangga-Alat Pendingin;1830000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;1.01.01.2.09.0006;Pemeliharaan Peralatan dan Mesin Lainnya;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.03.002.00411;Belanja Pemeliharaan Komputer-Peralatan Komputer-Peralatan Komputer Lainnya;2920000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.01;PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH KABUPATEN/KOTA;1.01.01.2.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;1.01.01.2.09.0009;Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.03.003.00001;Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Bangunan Gedung Kantor;4998840;
 2026;APBD;2;URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;2.22;URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN;2.22.02;PROGRAM PENGEMBANGAN KEBUDAYAAN;2.22.02.2.03;Pembinaan Lembaga Adat yang Penganutnya dalam Daerah Kabupaten/Kota;2.22.02.2.03.0001;Pelindungan, Pengembangan, Pemanfaatan Objek Pemajuan Lembaga Adat;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.05.002.00002;Belanja Jasa yang Diberikan kepada Masyarakat;1631695000;
 2026;APBD;2;URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;2.22;URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN;2.22.03;PROGRAM PENGEMBANGAN KESENIAN TRADISIONAL;2.22.03.2.01;Pembinaan Kesenian yang Masyarakat Pelakunya dalam Daerah Kabupaten/Kota;2.22.03.2.01.0003;Peningkatan Kapasitas Tata Kelola Lembaga Kesenian Tradisional;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.01.001.00024;Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor;21300;
 2026;APBD;2;URUSAN PEMERINTAHAN WAJIB YANG TIDAK BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;2.22;URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN;2.22.03;PROGRAM PENGEMBANGAN KESENIAN TRADISIONAL;2.22.03.2.01;Pembinaan Kesenian yang Masyarakat Pelakunya dalam Daerah Kabupaten/Kota;2.22.03.2.01.0003;Peningkatan Kapasitas Tata Kelola Lembaga Kesenian Tradisional;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.01.001.00039;Belanja Barang untuk Dijual/Diserahkan kepada Masyarakat;49978900;
